date,gdelt_articles,gdelt_robust,gdelt_sentiment_score
2023-07-12,1.1115,0.2675448557801496,0.887
2023-07-13,1.0391,-0.0613218260277086,0.602
2023-07-14,0.9666,-0.3906427435839197,0.3968
2023-07-15,1.0192,-0.1517147399500334,0.6246
2023-07-16,1.0481,-0.0204406086759025,0.4404
2023-07-17,1.1983,0.6618214853508967,0.5548
2023-07-18,1.2038,0.6868044515103336,0.5874
2023-07-19,1.0828,0.1371791960027254,0.4553
2023-07-20,1.1031,0.2293890529184645,0.2654
2023-07-21,1.1247,0.3275039745627982,0.2043
2023-07-22,1.1127,0.2729956847603907,0.354
2023-07-23,0.8461,-0.9379968203497612,0.5605
2023-07-24,1.2716,0.994776288893936,0.3833
2023-07-25,1.0694,0.07631160572337,0.3317
2023-07-26,1.0526,0.0,0.3209
2023-07-27,0.9417,-0.5037474449239153,0.4755
2023-07-28,0.9726,-0.363388598682716,0.6871
2023-07-29,0.7055,-1.5766522825346347,0.4487
2023-07-30,0.7816,-1.2309788780377011,0.0374
2023-07-31,0.9422,-0.5014762661821481,0.4455
2023-08-01,1.0418,-0.0490574608221663,0.6934
2023-08-02,1.0726,0.0908471496706791,0.433
2023-08-03,1.1445,0.4174426527367706,0.0842
2023-08-04,1.3257,1.240517828753123,0.3061
2023-08-05,1.1279,0.3420395185101063,0.308
2023-08-06,0.9441,-0.4928457869634335,0.6173
2023-08-07,0.9795,-0.3320463320463316,0.3574
2023-08-08,1.0949,0.1921417215534862,0.5208
2023-08-09,1.0313,-0.0967522143992726,0.6557
2023-08-10,1.011,-0.1889620713150128,0.5606
2023-08-11,0.9831,-0.3156938451056097,0.4288
2023-08-12,0.8924,-0.7276856688621393,0.5405
2023-08-13,0.9665,-0.3910969793322731,0.2442
2023-08-14,1.0734,0.0944810356575059,0.1391
2023-08-15,0.9696,-0.3770156711333179,0.6023
2023-08-16,0.9946,-0.263456734044969,0.3746
2023-08-17,1.1669,0.5191914603679311,0.4269
2023-08-18,1.1766,0.5632523279582107,0.6285
2023-08-19,1.1619,0.4964796729502608,-0.1956
2023-08-20,0.9424,-0.5005677946854414,0.4106
2023-08-21,1.0791,0.1203724733136496,0.3268
2023-08-22,1.0052,-0.2153077447195088,0.6345
2023-08-23,1.0857,0.1503520327049744,0.4901
2023-08-24,0.9858,-0.3034294799000679,0.4392
2023-08-25,1.1741,0.551896434249375,0.6062
2023-08-26,1.0866,0.1544401544401545,0.4719
2023-08-27,1.0441,-0.0386100386100383,0.5906
2023-08-28,1.0226,-0.1362707245060187,0.2061
2023-08-29,1.1093,0.257551669316375,0.6998
2023-08-30,1.2183,0.7526686350215758,0.7312
2023-08-31,1.2523,0.9071087894617303,0.5356
2023-09-01,1.0512,-0.0063593004769478,0.6322
2023-09-02,1.0297,-0.1040199863729271,0.6421
2023-09-03,1.0856,0.14989779695662,0.7465
2023-09-04,1.1047,0.2366568248921191,0.7143
2023-09-05,1.0309,-0.098569157392687,0.6369
2023-09-06,1.3578,1.386327503974562,0.2829
2023-09-07,1.4939,2.0045423574835333,0.0044
2023-09-08,1.6925,2.906654553713376,-0.3785
2023-09-09,1.1178,0.2961617079264134,0.148
2023-09-10,1.0365,-0.0731319554848966,0.1984
2023-09-11,1.4361,1.7419940949352706,0.376
2023-09-12,2.2312,5.353622530093116,0.2738
2023-09-13,2.292,5.62979786509198,0.3482
2023-09-14,1.4764,1.925051101521689,0.8282
2023-09-15,1.5951,2.4642289348171693,0.8419
2023-09-16,1.3498,1.3499886441062914,0.5717
2023-09-17,1.2485,0.8898478310243012,0.4199
2023-09-18,1.4343,1.7338178514649094,0.9236
2023-09-19,1.3134,1.1846468317056544,0.8443
2023-09-20,1.3281,1.2514194867136044,0.6937
2023-09-21,1.3771,1.4739950034067677,0.5595
2023-09-22,1.4088,1.6179877356347945,0.842
2023-09-23,1.1291,0.3474903474903474,0.7475
2023-09-24,1.3335,1.275948217124687,1.2638
2023-09-25,1.2265,0.7899159663865541,0.828
2023-09-26,1.2731,1.001589825119236,0.4924
2023-09-27,1.5083,2.069952305246422,-0.2301
2023-09-28,1.2571,0.928912105382694,-0.1407
2023-09-29,1.2495,0.8943901885078356,0.2808
2023-09-30,1.0122,-0.1835112423347716,0.0409
2023-10-01,1.0316,-0.0953895071542125,0.1459
2023-10-02,1.1797,0.5773336361571654,0.359
2023-10-03,1.0436,-0.0408812173518051,0.4432
2023-10-04,1.067,0.0654099477628887,0.2518
2023-10-05,1.2917,1.0860776743129683,0.2491
2023-10-06,1.1214,0.3125141948671358,0.457
2023-10-07,1.0354,-0.0781285487167834,0.3793
2023-10-08,0.839,-0.9702475584828524,0.4281
2023-10-09,0.9893,-0.2875312287076993,0.5295
2023-10-10,1.1018,0.22348398818987,0.6733
2023-10-11,1.1583,0.4801271860095393,0.9675
2023-10-12,0.9281,-0.5655235066999769,0.6223
2023-10-13,1.0008,-0.235294117647059,0.3889
2023-10-14,0.8731,-0.8153531682943445,0.4608
2023-10-15,1.0671,0.0658641835112421,-0.672
2023-10-16,1.085,0.1471723824665,0.7605
2023-10-17,1.1157,0.2866227572109921,0.5925
2023-10-18,1.0265,-0.1185555303202362,0.7346
2023-10-19,1.1009,0.2193958664546899,0.7006
2023-10-20,1.168,0.5241880535998179,0.5427
2023-10-21,0.8558,-0.8939359527594818,0.7892
2023-10-22,1.1838,0.5959573018396546,0.3469
2023-10-23,1.0242,-0.1290029525323641,0.2624
2023-10-24,1.047,-0.0254372019077903,0.542
2023-10-25,1.1269,0.3374971610265728,0.5211
2023-10-26,1.2969,1.1096979332273444,0.3008
2023-10-27,1.2356,0.8312514194867135,0.3003
2023-10-28,1.0562,0.0163524869407224,0.0756
2023-10-29,0.9646,-0.3997274585509877,0.5119
2023-10-30,1.3641,1.4149443561208268,0.1505
2023-10-31,1.5214,2.1294571882807176,0.1884
2023-11-01,1.197,0.6559164206223032,0.3567
2023-11-02,1.1719,0.5419032477856004,0.3192
2023-11-03,1.328,1.250965250965251,0.3755
2023-11-04,1.0898,0.1689756983874636,0.5328
2023-11-05,0.9321,-0.547354076765841,0.5139
2023-11-06,1.1875,0.6127640245287304,0.1614
2023-11-07,1.1409,0.4010901657960482,0.4789
2023-11-08,1.1617,0.4955712014535541,0.6305
2023-11-09,1.1766,0.5632523279582107,0.7305
2023-11-10,1.3393,1.302293890529184,0.44
2023-11-11,0.9092,-0.6513740631387687,0.5747
2023-11-12,1.0181,-0.1567113331819212,0.8655
2023-11-13,1.032,-0.0935725641607992,0.7895
2023-11-14,1.2876,1.0674540086304791,0.2025
2023-11-15,1.1335,0.3674767204178966,0.5957
2023-11-16,1.1178,0.2961617079264134,0.9934
2023-11-17,1.4556,1.830570065864183,0.4039
2023-11-18,1.3849,1.509425391778333,-0.3934
2023-11-19,1.0546,0.0090847149670679,0.0322
2023-11-20,1.1888,0.6186690892573248,0.572
2023-11-21,1.3428,1.3181921417215532,0.2662
2023-11-22,1.1775,0.5673404496933907,0.825
2023-11-23,1.106,0.2425618896207136,0.551
2023-11-24,1.1358,0.3779241426300246,1.0979
2023-11-25,0.9385,-0.5182829888712239,0.9953
2023-11-26,0.9614,-0.4142630024982962,0.9327
2023-11-27,1.0967,0.2003179650238474,0.821
2023-11-28,1.0631,0.0476947535771062,0.3472
2023-11-29,1.2133,0.7299568476039064,0.9105
2023-11-30,1.1141,0.2793549852373386,0.7471
2023-12-01,1.0462,-0.0290710878946171,0.5114
2023-12-02,1.0458,-0.0308880308880305,1.0687
2023-12-03,0.8346,-0.9902339314104016,0.6173
2023-12-04,0.9177,-0.6127640245287304,0.4975
2023-12-05,1.0317,-0.0949352714058592,0.2667
2023-12-06,1.0666,0.0635930047694754,0.5369
2023-12-07,1.0485,-0.0186236656824891,0.5265
2023-12-08,1.1347,0.3729275493981378,0.5835
2023-12-09,0.9301,-0.556438791732909,0.7906
2023-12-10,0.9672,-0.3879173290937997,0.6767
2023-12-11,1.0761,0.1067454008630482,0.598
2023-12-12,1.1865,0.6082216670451969,0.1254
2023-12-13,1.0501,-0.0113558937088346,0.5463
2023-12-14,1.0224,-0.1371791960027254,0.4483
2023-12-15,1.1422,0.4069952305246427,0.726
2023-12-16,0.9552,-0.4424256188962067,0.4024
2023-12-17,0.9203,-0.6009538950715418,0.4958
2023-12-18,1.3374,1.2936634113104697,-0.3242
2023-12-19,1.413,1.637065637065637,-0.1537
2023-12-20,1.1336,0.36793095616625,0.3437
2023-12-21,1.1833,0.5936861230978878,0.4309
2023-12-22,1.0063,-0.210311151487622,0.4428
2023-12-23,0.9975,-0.2502838973427204,0.9803
2023-12-24,0.9902,-0.2834431069725187,0.8964
2023-12-25,0.9955,-0.2593686123097883,0.9086
2023-12-26,1.0367,-0.0722234839881899,0.3945
2023-12-27,1.2196,0.7585736997501703,0.1584
2023-12-28,1.1903,0.625482625482625,0.3517
2023-12-29,1.2311,0.8108108108108111,0.0921
2023-12-30,1.1385,0.3901885078355669,0.4319
2023-12-31,0.9511,-0.4610492845786964,0.6121
2024-01-01,0.8734,-0.8139904610492844,0.282
2024-01-02,1.1161,0.2884397002044065,-0.3877
2024-01-03,1.1442,0.4160799454917106,-0.0892
2024-01-04,1.1576,0.4769475357710649,0.308
2024-01-05,1.0436,-0.0408812173518051,0.2415
2024-01-06,0.976,-0.3479445832387008,0.1225
2024-01-07,0.8737,-0.8126277538042239,0.6277
2024-01-08,1.2434,0.8666818078582785,0.7267
2024-01-09,1.1301,0.3520327049738819,0.4739
2024-01-10,0.9515,-0.4592323415852825,0.5514
2024-01-11,1.0251,-0.124914830797184,0.7496
2024-01-12,1.0886,0.1635248694072224,0.7574
2024-01-13,0.9723,-0.364751305927776,0.7361
2024-01-14,0.8644,-0.85487167840109,0.6724
2024-01-15,0.991,-0.2798092209856914,1.0489
2024-01-16,1.134,0.3697478991596634,0.9316
2024-01-17,1.2704,0.9893254599136948,0.2845
2024-01-18,1.3041,1.1424029071087891,0.3087
2024-01-19,1.2593,0.9389052918464684,0.2488
2024-01-20,0.9336,-0.5405405405405403,0.7336
2024-01-21,0.9582,-0.4287985464456048,0.6966
2024-01-22,1.0476,-0.0227117874176692,0.3811
2024-01-23,1.2602,0.9429934135816486,0.8365
2024-01-24,1.1149,0.2829888712241653,0.5194
2024-01-25,1.1866,0.6086759027935502,0.1197
2024-01-26,1.3137,1.1860095389507157,0.193
2024-01-27,0.8958,-0.7122416534181235,0.2773
2024-01-28,0.8582,-0.8830342947990005,0.3976
2024-01-29,1.1327,0.3638428344310699,0.4357
2024-01-30,1.2103,0.7163297751533041,0.2126
2024-01-31,1.0643,0.0531455825573474,0.6419
2024-02-01,1.1257,0.3320463320463316,0.5376
2024-02-02,1.5215,2.129911424029071,0.3938
2024-02-03,1.1099,0.260277083806496,0.7778
2024-02-04,1.0558,0.014535543947309,0.8412
2024-02-05,1.1186,0.2997955939132411,0.5615
2024-02-06,0.9836,-0.3134226663638425,0.7251
2024-02-07,0.9928,-0.2716329775153302,0.5591
2024-02-08,1.0909,0.1739722916193504,0.6989
2024-02-09,1.1286,0.3452191687485807,1.0783
2024-02-10,0.9847,-0.3084260731319552,0.7383
2024-02-11,1.0502,-0.0109016579604812,1.0837
2024-02-12,1.0607,0.036793095616625,1.1027
2024-02-13,1.0736,0.0953895071542136,0.6251
2024-02-14,0.994,-0.2661821485350896,0.6113
2024-02-15,1.0274,-0.1144674085850551,0.2736
2024-02-16,1.0073,-0.2057687940040876,0.2577
2024-02-17,1.0016,-0.2316602316602312,0.0948
2024-02-18,0.8776,-0.7949125596184414,0.7527
2024-02-19,0.9598,-0.4215307744719508,-0.1846
2024-02-20,1.0687,0.0731319554848966,0.4831
2024-02-21,1.096,0.197138314785374,0.334
2024-02-22,1.0369,-0.0713150124914832,0.3503
2024-02-23,1.0743,0.098569157392687,0.0277
2024-02-24,0.8945,-0.718146718146718,0.5664
2024-02-25,0.8677,-0.8398818987054276,0.3243
2024-02-26,0.9285,-0.5637065637065635,0.675
2024-02-27,0.9482,-0.4742221212809444,0.4335
2024-02-28,1.1613,0.4937542584601407,0.4123
2024-02-29,1.0975,0.2039518510106742,0.3458
2024-03-01,1.0356,-0.0772200772200767,0.4418
2024-03-02,1.0084,-0.2007722007722008,0.7797
2024-03-03,0.8935,-0.722689075630252,0.5718
2024-03-04,1.3462,1.3336361571655688,-0.1373
2024-03-05,1.2229,0.7735634794458327,-0.4035
2024-03-06,1.1692,0.5296388825800591,0.1284
2024-03-07,1.1635,0.5037474449239153,0.3323
2024-03-08,1.0771,0.1112877583465817,0.1557
2024-03-09,0.9732,-0.3606631841925959,0.6113
2024-03-10,0.8683,-0.8371564842153075,0.6616
2024-03-11,1.0929,0.1830570065864183,0.1526
2024-03-12,1.1784,0.5714285714285708,0.2351
2024-03-13,1.1199,0.3057006586418346,0.1726
2024-03-14,1.2333,0.8208039972745856,-0.1842
2024-03-15,0.9594,-0.4233477174653641,0.0329
2024-03-16,0.8791,-0.7880990233931408,-0.0677
2024-03-17,0.8357,-0.9852373381785142,0.262
2024-03-18,1.125,0.3288666818078583,0.3874
2024-03-19,1.1443,0.4165341812400639,0.117
2024-03-20,0.961,-0.4160799454917101,0.2271
2024-03-21,1.2774,1.021121962298433,-0.1449
2024-03-22,1.322,1.223711106064047,-0.4167
2024-03-23,0.8712,-0.8239836475130591,0.273
2024-03-24,0.8858,-0.757665228253463,0.3744
2024-03-25,1.1312,0.3570292982057687,0.3627
2024-03-26,1.058,0.0245287304110836,0.6759
2024-03-27,1.0909,0.1739722916193504,0.3716
2024-03-28,1.0291,-0.1067454008630482,0.4597
2024-03-29,1.2013,0.675448557801499,0.6119
2024-03-30,0.9446,-0.4905746082216668,0.0505
2024-03-31,0.8651,-0.8516920281626161,0.2381
2024-04-01,1.0731,0.0931183284124458,0.5853
2024-04-02,1.1777,0.5682489211900974,0.4023
2024-04-03,1.1867,0.6091301385419036,-0.3986
2024-04-04,0.9801,-0.3293209175562116,-0.0312
2024-04-05,1.1152,0.2843515784692254,-0.0252
2024-04-06,0.8993,-0.696343402225755,0.2565
2024-04-07,0.8778,-0.7940040881217347,0.6186
2024-04-08,1.0413,-0.051328639563934,0.213
2024-04-09,1.0683,0.0713150124914832,0.0964
2024-04-10,1.035,-0.0799454917101978,0.2872
2024-04-11,1.1089,0.2557347263229616,0.2431
2024-04-12,1.2217,0.7681126504655915,-0.03
2024-04-13,0.8057,-1.121508062684533,0.093
2024-04-14,0.7062,-1.573472632296161,0.543
2024-04-15,0.9889,-0.2893481717011127,0.4815
2024-04-16,0.987,-0.2979786509198273,0.5953
2024-04-17,0.9279,-0.566431978196684,0.4122
2024-04-18,1.0354,-0.0781285487167834,0.5143
2024-04-19,1.0575,0.0222575516693169,0.4707
2024-04-20,0.9999,-0.2393822393822391,0.2163
2024-04-21,0.8615,-0.8680445151033381,0.2103
2024-04-22,0.954,-0.4478764478764478,0.404
2024-04-23,1.0688,0.07358619123325,0.3879
2024-04-24,1.0638,0.0508744038155807,0.2044
2024-04-25,0.9868,-0.2988871224165339,0.3532
2024-04-26,0.9653,-0.3965478083125138,0.4789
2024-04-27,0.991,-0.2798092209856914,0.4284
2024-04-28,0.8669,-0.843515784692255,0.2633
2024-04-29,1.0812,0.1299114240290708,0.4999
2024-04-30,0.9206,-0.5995911878264818,0.6059
2024-05-01,0.9551,-0.4428798546445605,0.5662
2024-05-02,1.0398,-0.0581421757892342,0.4842
2024-05-03,1.3236,1.2309788780377018,0.4219
2024-05-04,1.1545,0.4628662275721102,0.2297
2024-05-05,0.9664,-0.3915512150806264,0.3872
2024-05-06,1.1087,0.2548262548262549,0.7673
2024-05-07,1.3245,1.2350669997728818,0.5837
2024-05-08,1.1695,0.5310015898251191,0.6946
2024-05-09,1.1063,0.2439245968657736,0.5141
2024-05-10,1.1413,0.4029071087894616,0.4251
2024-05-11,0.8391,-0.969793322734499,0.6989
2024-05-12,0.8822,-0.7740177151941855,0.6773
2024-05-13,1.0281,-0.1112877583465817,0.6384
2024-05-14,0.9735,-0.3593004769475354,0.7642
2024-05-15,0.9722,-0.3652055416761299,0.4488
2024-05-16,1.0646,0.0545082898024074,0.6138
2024-05-17,1.1717,0.5409947762888937,0.1267
2024-05-18,0.9901,-0.283897342720872,0.3377
2024-05-19,0.7873,-1.2050874403815577,0.5082
2024-05-20,1.0334,-0.0872132636838513,0.6604
2024-05-21,1.1475,0.431069725187372,0.3571
2024-05-22,0.951,-0.4615035203270497,0.5247
2024-05-23,1.1454,0.4215307744719508,0.3755
2024-05-24,0.958,-0.429707017942312,0.7632
2024-05-25,0.7737,-1.2668635021576191,0.3661
2024-05-26,0.7975,-1.1587553940495112,0.468
2024-05-27,0.7851,-1.2150806268453322,0.6313
2024-05-28,0.8817,-0.7762888939359522,0.6836
2024-05-29,1.0101,-0.1930501930501929,0.4146
2024-05-30,1.043,-0.0436066318419261,0.2975
2024-05-31,0.8756,-0.8039972745855093,0.3396
2024-06-01,0.878,-0.793095616625028,0.4678
2024-06-02,0.6894,-1.6497842380195316,0.4163
2024-06-03,0.9806,-0.3270497388144444,0.7922
2024-06-04,0.8911,-0.7335907335907332,0.4752
2024-06-05,0.9359,-0.5300931183284124,0.3422
2024-06-06,1.3071,1.156029979559391,0.1366
2024-06-07,0.9529,-0.4528730411083351,0.844
2024-06-08,0.899,-0.6977061094708149,1.2122
2024-06-09,0.8435,-0.9498069498069494,0.7121
2024-06-10,1.455,1.827844651374063,0.8646
2024-06-11,2.0557,4.556438791732908,0.8899
2024-06-12,1.5154,2.1022030433795136,0.3629
2024-06-13,1.1925,0.6354758119463996,0.7678
